Date,Close,Ticker
2024-05-24 05:30:00,3384.95,ADANIENT
2024-05-27 05:30:00,3289.05,ADANIENT
2024-05-28 05:30:00,3244.05,ADANIENT
2024-05-29 05:30:00,3258.8,ADANIENT
2024-05-30 05:30:00,3194.25,ADANIENT
2024-05-31 05:30:00,3411.35,ADANIENT
2024-06-03 05:30:00,3645.25,ADANIENT
2024-06-04 05:30:00,2941.25,ADANIENT
2024-06-05 05:30:00,3115.35,ADANIENT
2024-06-06 05:30:00,3185.65,ADANIENT
2024-06-07 05:30:00,3219.55,ADANIENT
2024-06-10 05:30:00,3220.1,ADANIENT
2024-06-11 05:30:00,3221.25,ADANIENT
2024-06-12 05:30:00,3219.05,ADANIENT
2024-06-13 05:30:00,3224.8,ADANIENT
2024-06-14 05:30:00,3261.75,ADANIENT
2024-06-18 05:30:00,3309.05,ADANIENT
2024-06-19 05:30:00,3261.9,ADANIENT
2024-06-20 05:30:00,3259.45,ADANIENT
2024-06-21 05:30:00,3189.3,ADANIENT
2024-06-24 05:30:00,3194.6,ADANIENT
2024-06-25 05:30:00,3171.1,ADANIENT
2024-06-26 05:30:00,3170.5,ADANIENT
2024-06-27 05:30:00,3175.15,ADANIENT
2024-06-28 05:30:00,3177.15,ADANIENT
2024-07-01 05:30:00,3183.8,ADANIENT
2024-07-02 05:30:00,3153.2,ADANIENT
2024-07-03 05:30:00,3190.95,ADANIENT
2024-07-04 05:30:00,3144.25,ADANIENT
2024-07-05 05:30:00,3147.9,ADANIENT
2024-07-08 05:30:00,3113.6,ADANIENT
2024-07-09 05:30:00,3110.75,ADANIENT
2024-07-10 05:30:00,3096.0,ADANIENT
2024-07-11 05:30:00,3078.3,ADANIENT
2024-07-12 05:30:00,3065.45,ADANIENT
2024-07-15 05:30:00,3090.4,ADANIENT
2024-07-16 05:30:00,3109.3,ADANIENT
2024-07-18 05:30:00,3092.2,ADANIENT
2024-07-19 05:30:00,3005.7,ADANIENT
2024-07-22 05:30:00,3000.85,ADANIENT
2024-07-23 05:30:00,2995.35,ADANIENT
2024-07-24 05:30:00,2970.7,ADANIENT
2024-07-25 05:30:00,2973.5,ADANIENT
2024-07-26 05:30:00,3080.5,ADANIENT
2024-07-29 05:30:00,3089.35,ADANIENT
2024-07-30 05:30:00,3128.75,ADANIENT
2024-07-31 05:30:00,3169.4,ADANIENT
2024-08-01 05:30:00,3217.25,ADANIENT
2024-08-02 05:30:00,3160.9,ADANIENT
2024-08-05 05:30:00,3038.2,ADANIENT
2024-08-06 05:30:00,3072.7,ADANIENT
2024-08-07 05:30:00,3185.95,ADANIENT
2024-08-08 05:30:00,3167.55,ADANIENT
2024-08-09 05:30:00,3187.55,ADANIENT
2024-08-12 05:30:00,3151.75,ADANIENT
2024-08-13 05:30:00,3092.2,ADANIENT
2024-08-14 05:30:00,3040.1,ADANIENT
2024-08-16 05:30:00,3108.8,ADANIENT
2024-08-19 05:30:00,3102.55,ADANIENT
2024-08-20 05:30:00,3070.65,ADANIENT
2024-08-21 05:30:00,3115.7,ADANIENT
2024-08-22 05:30:00,3099.05,ADANIENT
2024-08-23 05:30:00,3076.35,ADANIENT
2024-08-26 05:30:00,3069.0,ADANIENT
2024-08-27 05:30:00,3067.1,ADANIENT
2024-08-28 05:30:00,3028.0,ADANIENT
2024-08-29 05:30:00,3020.15,ADANIENT
2024-08-30 05:30:00,3019.35,ADANIENT
2024-09-02 05:30:00,3042.15,ADANIENT
2024-09-03 05:30:00,3036.1,ADANIENT
2024-09-04 05:30:00,3012.35,ADANIENT
2024-09-05 05:30:00,3015.35,ADANIENT
2024-09-06 05:30:00,2975.45,ADANIENT
2024-09-09 05:30:00,2964.15,ADANIENT
2024-09-10 05:30:00,2986.4,ADANIENT
2024-09-11 05:30:00,2937.85,ADANIENT
2024-09-12 05:30:00,2991.0,ADANIENT
2024-09-13 05:30:00,2968.35,ADANIENT
2024-09-16 05:30:00,2984.9,ADANIENT
2024-09-17 05:30:00,2975.2,ADANIENT
2024-09-18 05:30:00,2956.3,ADANIENT
2024-09-19 05:30:00,2943.15,ADANIENT
2024-09-20 05:30:00,3008.5,ADANIENT
2024-09-23 05:30:00,3043.95,ADANIENT
2024-09-24 05:30:00,3093.9,ADANIENT
2024-09-25 05:30:00,3105.1,ADANIENT
2024-09-26 05:30:00,3122.65,ADANIENT
2024-09-27 05:30:00,3130.3,ADANIENT
2024-09-30 05:30:00,3135.85,ADANIENT
2024-10-01 05:30:00,3186.1,ADANIENT
2024-10-03 05:30:00,3116.0,ADANIENT
2024-10-04 05:30:00,3110.65,ADANIENT
2024-10-07 05:30:00,3018.0,ADANIENT
2024-10-08 05:30:00,3160.7,ADANIENT
2024-10-09 05:30:00,3153.75,ADANIENT
2024-10-10 05:30:00,3174.2,ADANIENT
2024-10-11 05:30:00,3137.2,ADANIENT
2024-10-14 05:30:00,3101.1,ADANIENT
2024-10-15 05:30:00,3104.7,ADANIENT
2024-10-16 05:30:00,3085.9,ADANIENT
2024-10-17 05:30:00,3013.75,ADANIENT
2024-10-18 05:30:00,3002.0,ADANIENT
2024-10-21 05:30:00,2937.65,ADANIENT
2024-10-22 05:30:00,2823.8,ADANIENT
2024-10-23 05:30:00,2835.55,ADANIENT
2024-10-24 05:30:00,2830.2,ADANIENT
2024-10-25 05:30:00,2693.45,ADANIENT
2024-10-28 05:30:00,2798.65,ADANIENT
2024-10-29 05:30:00,2848.6,ADANIENT
2024-10-30 05:30:00,2969.3,ADANIENT
2024-10-31 05:30:00,2947.25,ADANIENT
2024-11-01 05:30:00,2949.5,ADANIENT
2024-11-04 05:30:00,2897.4,ADANIENT
2024-11-05 05:30:00,2915.55,ADANIENT
2024-11-06 05:30:00,3046.25,ADANIENT
2024-11-07 05:30:00,2970.1,ADANIENT
2024-11-08 05:30:00,2929.1,ADANIENT
2024-11-11 05:30:00,2903.65,ADANIENT
2024-11-12 05:30:00,2870.0,ADANIENT
2024-11-13 05:30:00,2816.7,ADANIENT
2024-11-14 05:30:00,2826.8,ADANIENT
2024-11-18 05:30:00,2818.7,ADANIENT
2024-11-19 05:30:00,2821.5,ADANIENT
2024-11-21 05:30:00,2183.65,ADANIENT
2024-11-22 05:30:00,2228.0,ADANIENT
2023-10-03 05:30:00,831.4,ADANIPORTS
2023-10-04 05:30:00,824.6,ADANIPORTS
2023-10-05 05:30:00,825.2,ADANIPORTS
2023-10-06 05:30:00,830.75,ADANIPORTS
2023-10-09 05:30:00,790.05,ADANIPORTS
2023-10-10 05:30:00,819.5,ADANIPORTS
2023-10-11 05:30:00,814.85,ADANIPORTS
2023-10-12 05:30:00,814.95,ADANIPORTS
2023-10-13 05:30:00,813.75,ADANIPORTS
2023-10-16 05:30:00,805.65,ADANIPORTS
2023-10-17 05:30:00,805.1,ADANIPORTS
2023-10-18 05:30:00,798.6,ADANIPORTS
2023-10-19 05:30:00,792.85,ADANIPORTS
2023-10-20 05:30:00,793.65,ADANIPORTS
2023-10-23 05:30:00,771.45,ADANIPORTS
2023-10-25 05:30:00,769.1,ADANIPORTS
2023-10-26 05:30:00,770.35,ADANIPORTS
2023-10-27 05:30:00,782.4,ADANIPORTS
2023-10-30 05:30:00,785.0,ADANIPORTS
2023-10-31 05:30:00,784.75,ADANIPORTS
2023-11-01 05:30:00,769.1,ADANIPORTS
2023-11-02 05:30:00,774.3,ADANIPORTS
2023-11-03 05:30:00,795.4,ADANIPORTS
2023-11-06 05:30:00,802.5,ADANIPORTS
2023-11-07 05:30:00,797.55,ADANIPORTS
2023-11-08 05:30:00,818.7,ADANIPORTS
2023-11-09 05:30:00,806.2,ADANIPORTS
2023-11-10 05:30:00,808.6,ADANIPORTS
2023-11-12 05:30:00,812.25,ADANIPORTS
2023-11-13 05:30:00,809.85,ADANIPORTS
2023-11-15 05:30:00,810.75,ADANIPORTS
2023-11-16 05:30:00,813.6,ADANIPORTS
2023-11-17 05:30:00,810.05,ADANIPORTS
2023-11-20 05:30:00,803.6,ADANIPORTS
2023-11-21 05:30:00,801.35,ADANIPORTS
2023-11-22 05:30:00,791.9,ADANIPORTS
2023-11-23 05:30:00,793.1,ADANIPORTS
2023-11-24 05:30:00,795.55,ADANIPORTS
2023-11-28 05:30:00,837.7,ADANIPORTS
2023-11-29 05:30:00,835.55,ADANIPORTS
2023-11-30 05:30:00,825.5,ADANIPORTS
2023-12-01 05:30:00,827.8,ADANIPORTS
2023-12-04 05:30:00,878.65,ADANIPORTS
2023-12-05 05:30:00,1013.1,ADANIPORTS
2023-12-06 05:30:00,1017.95,ADANIPORTS
2023-12-07 05:30:00,1039.65,ADANIPORTS
2023-12-08 05:30:00,1022.95,ADANIPORTS
2023-12-11 05:30:00,1031.9,ADANIPORTS
2023-12-12 05:30:00,1041.95,ADANIPORTS
2023-12-13 05:30:00,1063.5,ADANIPORTS
2023-12-14 05:30:00,1074.7,ADANIPORTS
2023-12-15 05:30:00,1078.55,ADANIPORTS
2023-12-18 05:30:00,1094.3,ADANIPORTS
2023-12-19 05:30:00,1074.0,ADANIPORTS
2023-12-20 05:30:00,1012.15,ADANIPORTS
2023-12-21 05:30:00,1018.95,ADANIPORTS
2023-12-22 05:30:00,1027.5,ADANIPORTS
2023-12-26 05:30:00,1028.75,ADANIPORTS
2023-12-27 05:30:00,1024.4,ADANIPORTS
2023-12-28 05:30:00,1016.95,ADANIPORTS
2023-12-29 05:30:00,1024.35,ADANIPORTS
2024-01-01 05:30:00,1047.85,ADANIPORTS
2024-01-02 05:30:00,1078.4,ADANIPORTS
2024-01-03 05:30:00,1094.25,ADANIPORTS
2024-01-04 05:30:00,1123.2,ADANIPORTS
2024-01-05 05:30:00,1154.25,ADANIPORTS
2024-01-08 05:30:00,1168.85,ADANIPORTS
2024-01-09 05:30:00,1197.1,ADANIPORTS
2024-01-10 05:30:00,1214.35,ADANIPORTS
2024-01-11 05:30:00,1202.95,ADANIPORTS
2024-01-12 05:30:00,1207.1,ADANIPORTS
2024-01-15 05:30:00,1203.1,ADANIPORTS
2024-01-16 05:30:00,1193.35,ADANIPORTS
2024-01-17 05:30:00,1166.85,ADANIPORTS
2024-01-18 05:30:00,1154.05,ADANIPORTS
2024-01-19 05:30:00,1152.45,ADANIPORTS
2024-01-20 05:30:00,1193.0,ADANIPORTS
2024-01-23 05:30:00,1137.1,ADANIPORTS
2024-01-24 05:30:00,1120.6,ADANIPORTS
2024-01-25 05:30:00,1146.3,ADANIPORTS
2024-01-29 05:30:00,1196.65,ADANIPORTS
2024-01-30 05:30:00,1187.35,ADANIPORTS
2024-01-31 05:30:00,1207.65,ADANIPORTS
2024-02-01 05:30:00,1218.85,ADANIPORTS
2024-02-02 05:30:00,1261.45,ADANIPORTS
2024-02-05 05:30:00,1258.55,ADANIPORTS
2024-02-06 05:30:00,1273.1,ADANIPORTS
2024-02-07 05:30:00,1255.65,ADANIPORTS
2024-02-08 05:30:00,1245.2,ADANIPORTS
2024-02-09 05:30:00,1271.5,ADANIPORTS
2024-02-12 05:30:00,1249.35,ADANIPORTS
2024-02-13 05:30:00,1264.8,ADANIPORTS
2024-02-14 05:30:00,1267.85,ADANIPORTS
2024-02-15 05:30:00,1267.05,ADANIPORTS
2024-02-16 05:30:00,1306.85,ADANIPORTS
2024-02-19 05:30:00,1307.0,ADANIPORTS
2024-02-20 05:30:00,1300.5,ADANIPORTS
2024-02-21 05:30:00,1291.0,ADANIPORTS
2024-02-22 05:30:00,1310.95,ADANIPORTS
2024-02-23 05:30:00,1320.7,ADANIPORTS
2024-02-26 05:30:00,1338.15,ADANIPORTS
2024-02-27 05:30:00,1329.45,ADANIPORTS
2024-02-28 05:30:00,1299.5,ADANIPORTS
2024-02-29 05:30:00,1320.5,ADANIPORTS
2024-03-01 05:30:00,1322.1,ADANIPORTS
2024-03-02 05:30:00,1338.3,ADANIPORTS
2024-03-04 05:30:00,1342.6,ADANIPORTS
2024-03-05 05:30:00,1338.3,ADANIPORTS
2024-03-06 05:30:00,1324.8,ADANIPORTS
2024-03-07 05:30:00,1325.45,ADANIPORTS
2024-03-11 05:30:00,1326.95,ADANIPORTS
2024-03-12 05:30:00,1301.3,ADANIPORTS
2024-03-13 05:30:00,1209.55,ADANIPORTS
2024-03-14 05:30:00,1267.85,ADANIPORTS
2024-03-15 05:30:00,1283.0,ADANIPORTS
2024-03-18 05:30:00,1266.6,ADANIPORTS
2024-03-19 05:30:00,1241.2,ADANIPORTS
2024-03-20 05:30:00,1245.4,ADANIPORTS
2024-03-21 05:30:00,1262.45,ADANIPORTS
2024-03-22 05:30:00,1281.6,ADANIPORTS
2024-03-26 05:30:00,1304.2,ADANIPORTS
2024-03-27 05:30:00,1322.8,ADANIPORTS
2024-03-28 05:30:00,1341.85,ADANIPORTS
2024-04-01 05:30:00,1375.9,ADANIPORTS
2024-04-02 05:30:00,1404.15,ADANIPORTS
2024-04-03 05:30:00,1397.2,ADANIPORTS
2024-04-04 05:30:00,1366.85,ADANIPORTS
2024-04-05 05:30:00,1375.55,ADANIPORTS
2024-04-08 05:30:00,1348.65,ADANIPORTS
2024-04-09 05:30:00,1356.5,ADANIPORTS
2024-04-10 05:30:00,1352.3,ADANIPORTS
2024-04-12 05:30:00,1344.2,ADANIPORTS
2024-04-15 05:30:00,1315.55,ADANIPORTS
2024-04-16 05:30:00,1304.35,ADANIPORTS
2024-04-18 05:30:00,1295.55,ADANIPORTS
2024-04-19 05:30:00,1310.0,ADANIPORTS
2024-04-22 05:30:00,1321.1,ADANIPORTS
2024-04-23 05:30:00,1322.1,ADANIPORTS
2024-04-24 05:30:00,1320.5,ADANIPORTS
2024-04-25 05:30:00,1330.55,ADANIPORTS
2024-04-26 05:30:00,1324.6,ADANIPORTS
2024-04-29 05:30:00,1317.25,ADANIPORTS
2024-04-30 05:30:00,1324.9,ADANIPORTS
2024-05-02 05:30:00,1338.8,ADANIPORTS
2024-05-03 05:30:00,1320.3,ADANIPORTS
2024-05-06 05:30:00,1289.95,ADANIPORTS
2024-05-07 05:30:00,1287.65,ADANIPORTS
2024-05-08 05:30:00,1277.25,ADANIPORTS
2024-05-09 05:30:00,1244.55,ADANIPORTS
2024-05-10 05:30:00,1266.75,ADANIPORTS
2024-05-13 05:30:00,1306.4,ADANIPORTS
2024-05-14 05:30:00,1331.25,ADANIPORTS
2024-05-15 05:30:00,1337.85,ADANIPORTS
2024-05-16 05:30:00,1345.05,ADANIPORTS
2024-05-17 05:30:00,1335.7,ADANIPORTS
2024-05-18 05:30:00,1340.2,ADANIPORTS
2024-05-21 05:30:00,1385.5,ADANIPORTS
2024-05-22 05:30:00,1378.2,ADANIPORTS
2024-05-23 05:30:00,1443.35,ADANIPORTS
2024-05-24 05:30:00,1416.1,ADANIPORTS
2024-05-27 05:30:00,1431.65,ADANIPORTS
2024-05-28 05:30:00,1400.5,ADANIPORTS
2024-05-29 05:30:00,1410.0,ADANIPORTS
2024-05-30 05:30:00,1383.5,ADANIPORTS
2024-05-31 05:30:00,1437.4,ADANIPORTS
2024-06-03 05:30:00,1583.95,ADANIPORTS
2024-06-04 05:30:00,1248.95,ADANIPORTS
2024-06-05 05:30:00,1354.6,ADANIPORTS
2024-06-06 05:30:00,1352.95,ADANIPORTS
2024-06-07 05:30:00,1378.85,ADANIPORTS
2024-06-10 05:30:00,1384.05,ADANIPORTS
2024-06-11 05:30:00,1403.45,ADANIPORTS
2024-06-12 05:30:00,1393.95,ADANIPORTS
2024-06-13 05:30:00,1404.45,ADANIPORTS
2024-06-14 05:30:00,1430.7,ADANIPORTS
2024-06-18 05:30:00,1445.0,ADANIPORTS
2024-06-19 05:30:00,1448.4,ADANIPORTS
2024-06-20 05:30:00,1469.4,ADANIPORTS
2024-06-21 05:30:00,1485.5,ADANIPORTS
2024-06-24 05:30:00,1460.25,ADANIPORTS
2024-06-25 05:30:00,1456.15,ADANIPORTS
2024-06-26 05:30:00,1467.8,ADANIPORTS
2024-06-27 05:30:00,1485.5,ADANIPORTS
2024-06-28 05:30:00,1478.1,ADANIPORTS
2024-07-01 05:30:00,1474.5,ADANIPORTS
2024-07-02 05:30:00,1474.85,ADANIPORTS
2024-07-03 05:30:00,1510.65,ADANIPORTS
2024-07-04 05:30:00,1503.65,ADANIPORTS
2024-07-05 05:30:00,1500.45,ADANIPORTS
2024-07-08 05:30:00,1475.3,ADANIPORTS
2024-07-09 05:30:00,1478.0,ADANIPORTS
2024-07-10 05:30:00,1487.8,ADANIPORTS
2024-07-11 05:30:00,1483.85,ADANIPORTS
2024-07-12 05:30:00,1486.7,ADANIPORTS
2024-07-15 05:30:00,1495.05,ADANIPORTS
2024-07-16 05:30:00,1499.05,ADANIPORTS
2024-07-18 05:30:00,1493.9,ADANIPORTS
2024-07-19 05:30:00,1469.3,ADANIPORTS
2024-07-22 05:30:00,1467.35,ADANIPORTS
2024-07-23 05:30:00,1507.35,ADANIPORTS
2024-07-24 05:30:00,1484.8,ADANIPORTS
2024-07-25 05:30:00,1487.0,ADANIPORTS
2024-07-26 05:30:00,1542.75,ADANIPORTS
2024-07-29 05:30:00,1548.7,ADANIPORTS
2024-07-30 05:30:00,1546.25,ADANIPORTS
2024-07-31 05:30:00,1569.9,ADANIPORTS
2024-08-01 05:30:00,1590.15,ADANIPORTS
2024-08-02 05:30:00,1588.0,ADANIPORTS
2024-08-05 05:30:00,1493.85,ADANIPORTS
2024-08-06 05:30:00,1494.1,ADANIPORTS
2024-08-07 05:30:00,1543.8,ADANIPORTS
2024-08-08 05:30:00,1519.0,ADANIPORTS
2024-08-09 05:30:00,1533.8,ADANIPORTS
2024-08-12 05:30:00,1501.4,ADANIPORTS
2024-08-13 05:30:00,1483.45,ADANIPORTS
2024-08-14 05:30:00,1461.95,ADANIPORTS
2024-08-16 05:30:00,1493.45,ADANIPORTS
2024-08-19 05:30:00,1496.45,ADANIPORTS
2024-08-20 05:30:00,1492.55,ADANIPORTS
2024-08-21 05:30:00,1503.5,ADANIPORTS
2024-08-22 05:30:00,1492.3,ADANIPORTS
2024-08-23 05:30:00,1491.3,ADANIPORTS
2024-08-26 05:30:00,1482.55,ADANIPORTS
2024-08-27 05:30:00,1478.35,ADANIPORTS
2024-08-28 05:30:00,1469.8,ADANIPORTS
2024-08-29 05:30:00,1476.05,ADANIPORTS
2024-08-30 05:30:00,1481.9,ADANIPORTS
2024-09-02 05:30:00,1494.5,ADANIPORTS
2024-09-03 05:30:00,1479.55,ADANIPORTS
2024-09-04 05:30:00,1472.1,ADANIPORTS
2024-09-05 05:30:00,1465.55,ADANIPORTS
2024-09-06 05:30:00,1442.4,ADANIPORTS
2024-09-09 05:30:00,1435.9,ADANIPORTS
2024-09-10 05:30:00,1453.4,ADANIPORTS
2024-09-11 05:30:00,1430.6,ADANIPORTS
2024-09-12 05:30:00,1472.6,ADANIPORTS
2024-09-13 05:30:00,1452.1,ADANIPORTS
2024-09-16 05:30:00,1440.7,ADANIPORTS
2024-09-17 05:30:00,1426.6,ADANIPORTS
2024-09-18 05:30:00,1428.8,ADANIPORTS
2024-09-19 05:30:00,1408.2,ADANIPORTS
2024-09-20 05:30:00,1438.7,ADANIPORTS
2024-09-23 05:30:00,1456.15,ADANIPORTS
2024-09-24 05:30:00,1456.65,ADANIPORTS
2024-09-25 05:30:00,1452.55,ADANIPORTS
2024-09-26 05:30:00,1472.6,ADANIPORTS
2024-09-27 05:30:00,1456.7,ADANIPORTS
2024-09-30 05:30:00,1448.2,ADANIPORTS
2024-10-01 05:30:00,1467.5,ADANIPORTS
2024-10-03 05:30:00,1425.2,ADANIPORTS
2024-10-04 05:30:00,1413.7,ADANIPORTS
2024-10-07 05:30:00,1355.2,ADANIPORTS
2024-10-08 05:30:00,1418.55,ADANIPORTS
2024-10-09 05:30:00,1408.15,ADANIPORTS
2024-10-10 05:30:00,1417.2,ADANIPORTS
2024-10-11 05:30:00,1408.25,ADANIPORTS
