Ticker,date,open,high,low,close,volume
INDUSINDBK,2023-10-03,1432.000000,1438.400000,1420.000000,1435.400000,1442499
INDUSINDBK,2023-10-04,1424.850000,1428.500000,1386.200000,1401.300000,3978667
INDUSINDBK,2023-10-05,1408.700000,1415.400000,1394.300000,1401.850000,1647175
INDUSINDBK,2023-10-06,1404.950000,1438.000000,1401.100000,1434.800000,2167139
INDUSINDBK,2023-10-09,1420.100000,1445.000000,1410.000000,1428.550000,1613546
INDUSINDBK,2023-10-10,1434.000000,1436.350000,1412.050000,1420.550000,1874201
INDUSINDBK,2023-10-11,1430.950000,1431.900000,1414.550000,1421.200000,1855211
INDUSINDBK,2023-10-12,1433.300000,1444.000000,1421.000000,1424.250000,2069952
INDUSINDBK,2023-10-13,1421.200000,1466.300000,1420.000000,1463.700000,4480890
INDUSINDBK,2023-10-16,1462.850000,1462.850000,1444.450000,1446.400000,1913782
INDUSINDBK,2023-10-17,1454.900000,1458.450000,1425.550000,1436.000000,1373704
INDUSINDBK,2023-10-18,1437.000000,1444.000000,1415.600000,1420.350000,3067244
INDUSINDBK,2023-10-19,1451.500000,1464.700000,1423.050000,1450.350000,13948984
INDUSINDBK,2023-10-20,1448.000000,1471.800000,1443.100000,1469.100000,5135316
INDUSINDBK,2023-10-23,1469.000000,1469.750000,1430.050000,1435.000000,3319090
INDUSINDBK,2023-10-25,1444.950000,1446.950000,1410.050000,1412.700000,4045910
INDUSINDBK,2023-10-26,1412.650000,1429.300000,1393.650000,1414.650000,4194418
INDUSINDBK,2023-10-27,1420.000000,1444.500000,1412.700000,1441.300000,2424655
INDUSINDBK,2023-10-30,1440.000000,1460.900000,1428.000000,1454.650000,2255111
INDUSINDBK,2023-10-31,1456.000000,1460.000000,1436.550000,1441.300000,1454345
INDUSINDBK,2023-11-01,1443.900000,1445.600000,1427.150000,1432.600000,2658439
INDUSINDBK,2023-11-02,1447.000000,1479.950000,1439.100000,1461.200000,4524652
INDUSINDBK,2023-11-03,1471.000000,1475.000000,1448.000000,1450.250000,3052041
INDUSINDBK,2023-11-06,1463.000000,1471.900000,1456.000000,1470.250000,2090640
INDUSINDBK,2023-11-07,1469.550000,1490.450000,1464.250000,1486.400000,2830149
INDUSINDBK,2023-11-08,1493.950000,1495.950000,1481.250000,1488.950000,3210977
INDUSINDBK,2023-11-09,1488.950000,1516.300000,1484.850000,1507.350000,3207721
INDUSINDBK,2023-11-10,1499.950000,1509.450000,1493.150000,1498.800000,2247500
INDUSINDBK,2023-11-12,1503.550000,1507.900000,1495.400000,1502.100000,145114
INDUSINDBK,2023-11-13,1502.000000,1516.000000,1496.150000,1509.600000,2026629
INDUSINDBK,2023-11-15,1538.500000,1538.500000,1490.250000,1493.950000,6293703
INDUSINDBK,2023-11-16,1500.000000,1506.600000,1493.000000,1498.650000,2728834
INDUSINDBK,2023-11-17,1490.550000,1509.000000,1485.550000,1498.450000,4182376
INDUSINDBK,2023-11-20,1498.900000,1509.450000,1490.700000,1504.800000,2125867
INDUSINDBK,2023-11-21,1505.500000,1507.450000,1494.100000,1502.050000,1661103
INDUSINDBK,2023-11-22,1500.000000,1505.500000,1458.950000,1470.400000,3914008
INDUSINDBK,2023-11-23,1475.000000,1496.250000,1470.450000,1486.100000,3832098
INDUSINDBK,2023-11-24,1491.450000,1491.900000,1474.000000,1476.200000,2813844
INDUSINDBK,2023-11-28,1480.000000,1486.800000,1468.000000,1477.550000,4305915
INDUSINDBK,2023-11-29,1484.000000,1489.550000,1471.250000,1483.550000,3477076
INDUSINDBK,2023-11-30,1500.000000,1500.000000,1450.050000,1466.100000,45549217
INDUSINDBK,2023-12-01,1479.000000,1493.000000,1458.150000,1461.050000,4063279
INDUSINDBK,2023-12-04,1490.000000,1517.550000,1473.450000,1514.650000,4254987
INDUSINDBK,2023-12-05,1519.800000,1525.500000,1486.500000,1506.600000,3457904
INDUSINDBK,2023-12-06,1517.000000,1521.350000,1493.350000,1501.600000,3405245
INDUSINDBK,2023-12-07,1505.000000,1514.950000,1496.050000,1504.750000,1931490
INDUSINDBK,2023-12-08,1510.000000,1520.950000,1494.050000,1508.950000,2568088
INDUSINDBK,2023-12-11,1512.800000,1537.950000,1510.000000,1521.850000,2194782
INDUSINDBK,2023-12-12,1528.900000,1528.900000,1489.950000,1497.000000,1621785
INDUSINDBK,2023-12-13,1502.000000,1512.650000,1495.000000,1506.900000,2562565
INDUSINDBK,2023-12-14,1523.000000,1554.500000,1515.600000,1551.700000,3427500
INDUSINDBK,2023-12-15,1552.950000,1578.000000,1547.050000,1570.800000,3478643
INDUSINDBK,2023-12-18,1570.000000,1570.000000,1552.000000,1556.350000,1352458
INDUSINDBK,2023-12-19,1556.350000,1586.050000,1542.200000,1566.550000,2297704
INDUSINDBK,2023-12-20,1578.000000,1581.000000,1549.500000,1556.150000,3218717
INDUSINDBK,2023-12-21,1542.100000,1574.000000,1527.550000,1570.000000,2400593
INDUSINDBK,2023-12-22,1574.300000,1591.100000,1557.900000,1562.350000,2214206
INDUSINDBK,2023-12-26,1562.950000,1582.750000,1557.000000,1570.800000,1129332
INDUSINDBK,2023-12-27,1573.150000,1600.000000,1567.300000,1597.450000,1887827
INDUSINDBK,2023-12-28,1600.000000,1618.700000,1592.000000,1610.550000,3143161
INDUSINDBK,2023-12-29,1615.000000,1618.900000,1587.050000,1598.950000,1779207
INDUSINDBK,2024-01-01,1598.950000,1611.400000,1591.800000,1598.850000,1341121
INDUSINDBK,2024-01-02,1594.100000,1598.250000,1570.000000,1575.600000,1227193
INDUSINDBK,2024-01-03,1575.500000,1604.950000,1558.000000,1601.150000,2620296
INDUSINDBK,2024-01-04,1593.000000,1655.000000,1593.000000,1648.550000,4271262
INDUSINDBK,2024-01-05,1654.000000,1654.000000,1629.000000,1643.200000,2294140
