Ticker,date,open,high,low,close,volume
TCS,2023-10-03,3534.200000,3534.200000,3480.100000,3513.850000,1948148
TCS,2023-10-04,3486.300000,3548.000000,3477.300000,3537.750000,1788138
TCS,2023-10-05,3554.000000,3624.000000,3551.200000,3589.350000,2990768
TCS,2023-10-06,3591.000000,3634.950000,3575.050000,3621.400000,2075691
TCS,2023-10-09,3645.050000,3679.000000,3631.000000,3638.350000,4233074
TCS,2023-10-10,3640.050000,3648.000000,3601.350000,3628.900000,1848148
TCS,2023-10-11,3650.000000,3650.000000,3605.000000,3609.900000,2426417
TCS,2023-10-12,3575.000000,3588.650000,3538.100000,3542.550000,4241281
TCS,2023-10-13,3530.000000,3577.000000,3525.000000,3570.850000,2890357
TCS,2023-10-16,3566.000000,3574.650000,3519.100000,3524.050000,1671104
TCS,2023-10-17,3530.000000,3534.150000,3503.350000,3507.050000,1672065
TCS,2023-10-18,3511.000000,3522.700000,3484.000000,3487.250000,1408245
TCS,2023-10-19,3469.500000,3476.850000,3451.900000,3455.650000,1514545
TCS,2023-10-20,3450.400000,3499.500000,3444.050000,3494.550000,1481211
TCS,2023-10-23,3473.000000,3478.950000,3401.300000,3410.150000,1106272
TCS,2023-10-25,3390.500000,3425.000000,3377.200000,3390.100000,1518537
TCS,2023-10-26,3368.050000,3373.700000,3330.000000,3336.750000,1984471
TCS,2023-10-27,3350.000000,3362.000000,3337.000000,3350.950000,1108851
TCS,2023-10-30,3350.000000,3382.850000,3333.750000,3378.550000,910972
TCS,2023-10-31,3399.000000,3399.000000,3350.050000,3368.750000,999811
TCS,2023-11-01,3355.000000,3371.600000,3311.000000,3330.650000,1563475
TCS,2023-11-02,3343.200000,3375.950000,3343.200000,3360.100000,1245384
TCS,2023-11-03,3382.000000,3387.900000,3344.300000,3350.900000,1402598
TCS,2023-11-06,3375.000000,3392.300000,3359.000000,3380.250000,1099852
TCS,2023-11-07,3378.000000,3404.150000,3366.000000,3370.450000,1191144
TCS,2023-11-08,3371.450000,3401.950000,3369.550000,3381.550000,992899
TCS,2023-11-09,3390.100000,3391.500000,3342.050000,3347.450000,2112352
TCS,2023-11-10,3338.000000,3347.450000,3322.350000,3333.450000,1338557
TCS,2023-11-12,3350.000000,3359.000000,3345.000000,3357.300000,173346
TCS,2023-11-13,3356.000000,3356.000000,3327.000000,3331.550000,1030990
TCS,2023-11-15,3383.100000,3413.000000,3356.050000,3404.300000,2059802
TCS,2023-11-16,3430.050000,3529.350000,3414.200000,3497.850000,3951984
TCS,2023-11-17,3497.850000,3524.500000,3492.550000,3502.450000,2021292
TCS,2023-11-20,3491.250000,3533.900000,3491.250000,3519.600000,1475621
TCS,2023-11-21,3519.600000,3539.050000,3501.000000,3510.200000,1807236
TCS,2023-11-22,3500.000000,3532.650000,3481.100000,3530.150000,1798051
TCS,2023-11-23,3530.000000,3544.000000,3500.000000,3508.250000,2729804
TCS,2023-11-24,3494.250000,3504.550000,3453.000000,3457.100000,1989733
TCS,2023-11-28,3457.100000,3481.250000,3433.000000,3470.150000,1689195
TCS,2023-11-29,3481.000000,3518.000000,3475.800000,3513.750000,1441634
TCS,2023-11-30,3499.450000,3516.650000,3481.000000,3487.600000,3266235
TCS,2023-12-01,3500.000000,3516.950000,3490.050000,3511.650000,1172141
TCS,2023-12-04,3544.650000,3547.800000,3498.000000,3512.450000,1625213
TCS,2023-12-05,3538.000000,3538.000000,3502.800000,3531.600000,1377656
TCS,2023-12-06,3532.600000,3612.850000,3525.150000,3604.100000,1896572
TCS,2023-12-07,3605.000000,3630.550000,3591.700000,3614.900000,1967653
TCS,2023-12-08,3633.000000,3645.000000,3602.050000,3626.700000,1641155
TCS,2023-12-11,3622.900000,3653.000000,3615.000000,3642.900000,1102503
TCS,2023-12-12,3638.950000,3698.400000,3631.000000,3672.100000,2236866
TCS,2023-12-13,3643.550000,3650.000000,3563.000000,3593.550000,3850968
TCS,2023-12-14,3630.000000,3678.000000,3627.600000,3667.250000,3290396
TCS,2023-12-15,3666.700000,3895.950000,3666.700000,3861.000000,8531230
TCS,2023-12-18,3858.100000,3929.000000,3830.150000,3859.200000,2521612
TCS,2023-12-19,3845.000000,3855.100000,3790.000000,3816.200000,2004435
TCS,2023-12-20,3827.250000,3898.800000,3766.550000,3780.050000,2586083
TCS,2023-12-21,3756.250000,3806.700000,3743.350000,3787.500000,1517562
TCS,2023-12-22,3800.000000,3845.950000,3762.000000,3824.000000,2413058
TCS,2023-12-26,3819.850000,3834.000000,3790.150000,3795.550000,1285231
TCS,2023-12-27,3799.000000,3818.200000,3768.000000,3811.200000,1293976
TCS,2023-12-28,3824.000000,3838.000000,3792.100000,3799.900000,1682889
