Ticker,date,open,high,low,close,volume
HEROMOTOCO,2023-10-03,3058.000000,3064.900000,2991.500000,3015.600000,387906
HEROMOTOCO,2023-10-04,3015.950000,3020.000000,2976.050000,2989.050000,307263
HEROMOTOCO,2023-10-05,3020.000000,3048.850000,2993.400000,3016.650000,537209
HEROMOTOCO,2023-10-06,3040.000000,3045.000000,3022.500000,3038.000000,180660
HEROMOTOCO,2023-10-09,3021.100000,3049.950000,2923.950000,2955.100000,976306
HEROMOTOCO,2023-10-10,2975.000000,3003.100000,2966.000000,2976.800000,467743
HEROMOTOCO,2023-10-11,3000.000000,3111.000000,2987.550000,3100.850000,1048795
HEROMOTOCO,2023-10-12,3116.950000,3132.100000,3064.950000,3088.250000,927642
HEROMOTOCO,2023-10-13,3084.000000,3119.000000,3080.050000,3098.450000,374642
HEROMOTOCO,2023-10-16,3104.000000,3174.300000,3099.850000,3161.000000,966651
HEROMOTOCO,2023-10-17,3182.100000,3187.550000,3166.500000,3172.950000,416816
HEROMOTOCO,2023-10-18,3170.000000,3184.000000,3149.000000,3153.150000,344063
HEROMOTOCO,2023-10-19,3149.500000,3275.000000,3138.050000,3265.850000,1129769
HEROMOTOCO,2023-10-20,3260.000000,3265.000000,3203.550000,3211.250000,458086
HEROMOTOCO,2023-10-23,3205.550000,3232.750000,3139.450000,3149.850000,313646
HEROMOTOCO,2023-10-25,3150.000000,3171.000000,3090.000000,3140.850000,391029
HEROMOTOCO,2023-10-26,3129.000000,3130.050000,3085.000000,3111.950000,461475
HEROMOTOCO,2023-10-27,3125.200000,3152.900000,3104.050000,3112.200000,314423
HEROMOTOCO,2023-10-30,3112.250000,3128.550000,3055.000000,3110.350000,265215
HEROMOTOCO,2023-10-31,3115.050000,3139.600000,3080.150000,3088.350000,207132
HEROMOTOCO,2023-11-01,3095.950000,3144.650000,3075.550000,3092.450000,473455
HEROMOTOCO,2023-11-02,3139.000000,3149.950000,3041.500000,3052.100000,1268028
HEROMOTOCO,2023-11-03,3085.000000,3110.200000,3072.050000,3089.400000,411691
HEROMOTOCO,2023-11-06,3110.000000,3175.250000,3095.700000,3166.900000,850503
HEROMOTOCO,2023-11-07,3174.950000,3181.200000,3121.300000,3130.250000,355269
HEROMOTOCO,2023-11-08,3160.300000,3166.400000,3126.850000,3132.100000,459324
HEROMOTOCO,2023-11-09,3145.000000,3196.000000,3135.000000,3173.900000,604807
HEROMOTOCO,2023-11-10,3173.850000,3179.050000,3095.150000,3105.200000,820659
HEROMOTOCO,2023-11-12,3140.000000,3140.000000,3110.100000,3115.200000,40616
HEROMOTOCO,2023-11-13,3102.100000,3136.950000,3102.100000,3118.800000,386501
HEROMOTOCO,2023-11-15,3144.950000,3181.600000,3130.100000,3177.850000,570652
HEROMOTOCO,2023-11-16,3186.000000,3299.000000,3178.100000,3280.050000,963718
HEROMOTOCO,2023-11-17,3289.700000,3368.800000,3280.050000,3334.750000,947293
HEROMOTOCO,2023-11-20,3357.000000,3368.000000,3315.600000,3346.350000,677714
HEROMOTOCO,2023-11-21,3354.950000,3395.000000,3330.050000,3376.500000,742294
HEROMOTOCO,2023-11-22,3387.000000,3427.700000,3368.800000,3413.600000,775145
HEROMOTOCO,2023-11-23,3419.950000,3576.000000,3419.950000,3568.000000,1726414
HEROMOTOCO,2023-11-24,3568.000000,3579.800000,3532.750000,3548.600000,514405
HEROMOTOCO,2023-11-28,3560.000000,3628.000000,3555.050000,3622.000000,659645
HEROMOTOCO,2023-11-29,3635.000000,3788.150000,3625.700000,3746.900000,1561256
HEROMOTOCO,2023-11-30,3800.000000,3884.500000,3782.200000,3819.050000,2909100
HEROMOTOCO,2023-12-01,3860.000000,3865.000000,3740.350000,3760.000000,1060628
HEROMOTOCO,2023-12-04,3880.000000,3880.000000,3784.000000,3797.100000,1018705
HEROMOTOCO,2023-12-05,3798.000000,3825.000000,3779.100000,3806.750000,713163
HEROMOTOCO,2023-12-06,3785.200000,3825.000000,3729.550000,3761.050000,672675
HEROMOTOCO,2023-12-07,3780.000000,3811.950000,3761.300000,3772.650000,500651
HEROMOTOCO,2023-12-08,3788.000000,3802.100000,3692.400000,3715.750000,779332
HEROMOTOCO,2023-12-11,3715.750000,3728.650000,3683.000000,3704.650000,451738
HEROMOTOCO,2023-12-12,3728.000000,3793.950000,3715.250000,3747.150000,598126
HEROMOTOCO,2023-12-13,3740.000000,3870.000000,3734.800000,3863.300000,1355603
HEROMOTOCO,2023-12-14,3878.000000,3905.900000,3838.500000,3883.650000,1067427
HEROMOTOCO,2023-12-15,3939.000000,3940.000000,3886.150000,3896.550000,924599
HEROMOTOCO,2023-12-18,3900.000000,3948.600000,3884.350000,3889.750000,725829
HEROMOTOCO,2023-12-19,3912.800000,3914.800000,3799.950000,3821.850000,560186
HEROMOTOCO,2023-12-20,3854.450000,3905.900000,3788.750000,3815.500000,595832
HEROMOTOCO,2023-12-21,3775.050000,3867.900000,3752.050000,3850.150000,410786
HEROMOTOCO,2023-12-22,3870.000000,3944.000000,3850.150000,3935.700000,573168
HEROMOTOCO,2023-12-26,3949.950000,4079.000000,3935.100000,4067.450000,1149831
HEROMOTOCO,2023-12-27,4064.000000,4096.950000,4022.000000,4064.300000,683058
HEROMOTOCO,2023-12-28,4064.300000,4189.000000,4054.150000,4173.250000,1714818
HEROMOTOCO,2023-12-29,4176.000000,4193.400000,4111.550000,4139.550000,383687
HEROMOTOCO,2024-01-01,4139.550000,4181.400000,4085.000000,4118.550000,392408
HEROMOTOCO,2024-01-02,4114.050000,4118.950000,4025.200000,4088.200000,507848
HEROMOTOCO,2024-01-03,4000.000000,4061.950000,3971.700000,3989.850000,896596
HEROMOTOCO,2024-01-04,3997.500000,4006.150000,3929.850000,3946.950000,630734
HEROMOTOCO,2024-01-05,3960.000000,4037.000000,3953.750000,3990.300000,593042
HEROMOTOCO,2024-01-08,4014.900000,4050.000000,3993.550000,4009.500000,508360
HEROMOTOCO,2024-01-09,4047.950000,4148.750000,4031.100000,4112.500000,1043602
HEROMOTOCO,2024-01-10,4094.200000,4177.000000,4086.100000,4138.050000,511944
HEROMOTOCO,2024-01-11,4175.000000,4395.000000,4162.000000,4342.200000,2133475
HEROMOTOCO,2024-01-12,4242.650000,4395.000000,4242.650000,4383.150000,905401
HEROMOTOCO,2024-01-15,4383.150000,4413.550000,4337.150000,4372.400000,490217
HEROMOTOCO,2024-01-16,4340.100000,4450.000000,4340.100000,4384.650000,972808
HEROMOTOCO,2024-01-17,4346.000000,4430.000000,4341.000000,4370.850000,443836
HEROMOTOCO,2024-01-18,4334.000000,4411.650000,4296.900000,4394.000000,570816
HEROMOTOCO,2024-01-19,4395.000000,4440.850000,4374.000000,4399.750000,383901
HEROMOTOCO,2024-01-20,4410.000000,4425.700000,4385.000000,4401.650000,111872
HEROMOTOCO,2024-01-23,4401.650000,4560.000000,4401.650000,4444.200000,1399043
HEROMOTOCO,2024-01-24,4429.000000,4453.600000,4310.900000,4433.650000,596736
HEROMOTOCO,2024-01-25,4448.850000,4480.050000,4378.500000,4442.150000,664356
HEROMOTOCO,2024-01-29,4448.000000,4625.000000,4426.350000,4593.500000,418127
HEROMOTOCO,2024-01-30,4627.000000,4662.000000,4580.050000,4588.350000,709726
HEROMOTOCO,2024-01-31,4567.500000,4636.900000,4518.150000,4621.550000,645505
HEROMOTOCO,2024-02-01,4621.700000,4717.850000,4575.000000,4586.700000,660378
HEROMOTOCO,2024-02-02,4598.000000,4769.300000,4590.050000,4717.300000,994506
HEROMOTOCO,2024-02-05,4720.000000,4774.350000,4700.000000,4746.650000,425966
HEROMOTOCO,2024-02-06,4746.550000,4792.000000,4733.000000,4783.450000,261001
HEROMOTOCO,2024-02-07,4790.000000,4817.250000,4730.150000,4793.350000,265821
HEROMOTOCO,2024-02-08,4795.950000,4824.700000,4764.400000,4807.900000,444060
HEROMOTOCO,2024-02-09,4840.000000,4924.000000,4792.100000,4908.850000,718094
HEROMOTOCO,2024-02-12,4949.050000,4949.050000,4627.550000,4687.500000,1321957
HEROMOTOCO,2024-02-13,4728.000000,4829.850000,4706.300000,4744.800000,938269
HEROMOTOCO,2024-02-14,4707.000000,4825.000000,4661.100000,4814.050000,735284
HEROMOTOCO,2024-02-15,4830.200000,4854.800000,4787.050000,4816.950000,530347
HEROMOTOCO,2024-02-16,4830.000000,4920.000000,4830.000000,4894.300000,848705
HEROMOTOCO,2024-02-19,4928.950000,4944.000000,4843.850000,4852.600000,524294
HEROMOTOCO,2024-02-20,4852.600000,4882.000000,4653.000000,4663.350000,1153742
HEROMOTOCO,2024-02-21,4594.650000,4619.950000,4508.000000,4534.850000,1112050
HEROMOTOCO,2024-02-22,4559.950000,4578.800000,4440.650000,4495.150000,1441798
HEROMOTOCO,2024-02-23,4535.000000,4604.950000,4485.100000,4519.250000,819122
HEROMOTOCO,2024-02-26,4523.950000,4530.000000,4470.150000,4496.100000,605090
HEROMOTOCO,2024-02-27,4501.800000,4519.000000,4408.000000,4430.050000,830187
HEROMOTOCO,2024-02-28,4440.000000,4459.200000,4349.050000,4375.050000,569688
HEROMOTOCO,2024-02-29,4379.000000,4454.000000,4350.000000,4426.500000,1548190
HEROMOTOCO,2024-03-01,4459.900000,4525.000000,4450.000000,4507.100000,510674
HEROMOTOCO,2024-03-02,4570.050000,4595.000000,4552.350000,4581.450000,156722
HEROMOTOCO,2024-03-04,4589.950000,4630.000000,4563.000000,4611.700000,570306
HEROMOTOCO,2024-03-05,4611.650000,4644.750000,4571.850000,4590.000000,442519
HEROMOTOCO,2024-03-06,4580.000000,4649.000000,4536.100000,4635.300000,353334
HEROMOTOCO,2024-03-07,4650.000000,4704.000000,4620.800000,4652.900000,684934
HEROMOTOCO,2024-03-11,4700.000000,4725.000000,4600.550000,4671.700000,644170
HEROMOTOCO,2024-03-12,4666.300000,4697.000000,4633.000000,4658.900000,312738
HEROMOTOCO,2024-03-13,4646.000000,4686.750000,4476.550000,4512.100000,700123
