Ticker,date,open,high,low,close,volume
ITC,2023-10-03,441.000000,442.900000,439.250000,439.750000,7481883
ITC,2023-10-04,439.750000,441.700000,433.300000,436.100000,13396709
ITC,2023-10-05,440.000000,440.500000,435.050000,436.050000,10030257
ITC,2023-10-06,437.850000,443.600000,436.650000,442.150000,8418580
ITC,2023-10-09,440.950000,443.200000,437.250000,440.450000,5611154
ITC,2023-10-10,440.450000,444.850000,440.450000,444.400000,5014758
ITC,2023-10-11,447.200000,449.450000,444.800000,448.250000,7651513
ITC,2023-10-12,449.650000,452.500000,446.150000,450.700000,11774487
ITC,2023-10-13,449.850000,451.800000,447.000000,448.350000,7632483
ITC,2023-10-16,448.000000,451.000000,446.200000,448.950000,4214958
ITC,2023-10-17,449.800000,454.500000,449.000000,453.450000,6936218
ITC,2023-10-18,454.250000,458.200000,451.000000,451.650000,6894947
ITC,2023-10-19,449.750000,454.900000,446.850000,450.400000,9465463
ITC,2023-10-20,445.000000,449.000000,437.350000,438.300000,13020371
ITC,2023-10-23,438.000000,439.950000,433.100000,435.900000,7275471
ITC,2023-10-25,436.900000,438.000000,427.050000,432.700000,10889221
ITC,2023-10-26,429.550000,436.600000,429.550000,434.350000,18801214
ITC,2023-10-27,434.350000,436.800000,432.200000,433.750000,13132487
ITC,2023-10-30,434.550000,437.150000,428.350000,430.450000,7618033
ITC,2023-10-31,430.000000,433.350000,427.900000,428.400000,8620154
ITC,2023-11-01,430.000000,431.100000,425.500000,428.100000,7990245
ITC,2023-11-02,430.050000,432.700000,428.650000,431.150000,8152031
ITC,2023-11-03,432.800000,434.400000,431.100000,433.250000,13802600
ITC,2023-11-06,433.500000,436.800000,432.550000,435.350000,7308229
ITC,2023-11-07,434.900000,434.900000,432.150000,432.700000,5124012
ITC,2023-11-08,433.150000,437.500000,432.300000,436.950000,6979849
ITC,2023-11-09,437.800000,438.000000,433.900000,434.400000,7785767
ITC,2023-11-10,434.400000,438.000000,432.500000,436.550000,4079205
ITC,2023-11-12,438.850000,439.200000,438.000000,438.450000,1181310
ITC,2023-11-13,438.400000,438.400000,435.000000,436.000000,3744754
ITC,2023-11-15,438.100000,442.500000,437.500000,441.950000,7436428
ITC,2023-11-16,441.950000,444.500000,437.600000,438.650000,10857863
ITC,2023-11-17,439.250000,441.500000,438.300000,439.250000,6655278
ITC,2023-11-20,439.850000,440.300000,434.500000,436.800000,4335388
ITC,2023-11-21,437.150000,439.300000,435.500000,436.250000,5997810
ITC,2023-11-22,437.000000,440.400000,434.800000,439.700000,4886687
ITC,2023-11-23,440.950000,442.250000,438.250000,440.350000,6366606
ITC,2023-11-24,441.000000,442.250000,436.850000,437.800000,6821878
ITC,2023-11-28,438.000000,439.000000,434.900000,435.250000,8745691
ITC,2023-11-29,436.000000,438.500000,434.150000,437.200000,13785216
ITC,2023-11-30,436.700000,438.450000,434.500000,435.800000,15127505
ITC,2023-12-01,437.900000,450.950000,437.400000,449.800000,19336856
ITC,2023-12-04,455.000000,456.400000,451.000000,454.050000,12800220
ITC,2023-12-05,455.000000,457.800000,450.100000,451.750000,12136292
ITC,2023-12-06,453.900000,464.500000,452.100000,463.250000,20417559
ITC,2023-12-07,464.750000,464.800000,457.400000,458.100000,11310918
ITC,2023-12-08,459.950000,461.600000,448.500000,449.150000,18667895
ITC,2023-12-11,451.500000,453.600000,449.300000,452.450000,6599973
ITC,2023-12-12,454.200000,460.000000,452.350000,453.100000,10158101
ITC,2023-12-13,456.300000,458.850000,453.100000,455.650000,11283868
ITC,2023-12-14,460.000000,461.000000,449.450000,460.100000,14370803
ITC,2023-12-15,461.900000,462.950000,455.000000,458.200000,15789845
ITC,2023-12-18,455.000000,456.000000,450.350000,451.650000,12027620
ITC,2023-12-19,453.350000,458.000000,452.050000,456.100000,10268755
ITC,2023-12-20,459.000000,459.250000,449.300000,451.000000,10367665
ITC,2023-12-21,449.000000,453.750000,444.450000,451.450000,11154625
ITC,2023-12-22,453.000000,455.900000,450.550000,455.200000,11026317
ITC,2023-12-26,456.050000,458.900000,454.700000,456.450000,5871301
ITC,2023-12-27,457.000000,458.500000,453.750000,457.100000,7543383
ITC,2023-12-28,457.200000,464.700000,456.100000,464.100000,20696101
ITC,2023-12-29,464.100000,467.900000,461.350000,462.100000,12888266
ITC,2024-01-01,463.500000,469.950000,462.650000,468.050000,9346277
ITC,2024-01-02,470.000000,471.350000,463.600000,470.350000,10519771
ITC,2024-01-03,470.250000,480.700000,469.350000,477.250000,24036012
ITC,2024-01-04,480.000000,481.450000,474.200000,476.400000,11786959
ITC,2024-01-05,479.400000,479.400000,472.000000,473.950000,9209405
ITC,2024-01-08,475.000000,475.500000,464.550000,465.500000,8003177
ITC,2024-01-09,467.500000,469.950000,463.650000,464.550000,5696780
ITC,2024-01-10,464.550000,466.750000,460.050000,463.300000,5896123
ITC,2024-01-11,464.100000,466.550000,461.100000,462.650000,6534775
ITC,2024-01-12,463.250000,467.700000,460.350000,466.700000,9354326
ITC,2024-01-15,470.000000,470.500000,466.100000,467.600000,6902156
ITC,2024-01-16,467.800000,475.000000,464.250000,472.300000,12066347
ITC,2024-01-17,471.400000,477.000000,465.200000,466.600000,11108698
ITC,2024-01-18,465.250000,467.850000,454.550000,465.500000,9143784
ITC,2024-01-19,468.550000,473.000000,466.400000,471.500000,12203322
ITC,2024-01-20,473.400000,475.000000,468.000000,468.400000,3296407
